english	translation	category	sub_category	source
Piping hot.		examine	object	Bamboo Pipes
If these were not damaged, then you could brew rum.		examine	object	Bamboo Pipes
Used for the storage of rum made in the distillery.		examine	object	Rum Crate
You can use these to make a colour dye.		examine	object	Red flowers
The ingredients for the rum go in here.		examine	object	Hopper
It's a hopper filled with fire!		examine	object	Hopper
That won't work until it has been repaired.		examine	object	Hopper
Flames above, troubled water below!		examine	object	Bridge
This isn't safe to walk on.		examine	object	Bridge
It's a copper ladder.		examine	object	Copper Ladder
Bamboo railings.		examine	object	Posts
A complicated piece of distilling equipment.		examine	object	Boiler
Connects the hoppers to the stills.		examine	object	middle section
Where the rum is packaged into bottles.		examine	object	Bottle Machine
Looks like it's ready to blow..		examine	object	Bottle machine
A crude conveyor belt.		examine	object	Conveyor Belt
You can scald your enemies with this device.		examine	object	Steam Pump
You can store wood for the boilers here.		examine	object	Log Store
You can make new parts here.		examine	object	Workbench
Empty, so sad...		examine	object	Workbench
Filled with equipment.		examine	object	Workbench
A hole, full of water. Astonishing!		examine	object	Watering Hole
You can fill your buckets from here.		examine	object	Water Pump
That's unlikely to be usable with all the fire on it.		examine	object	Water Pump
It's damaged, you can't get water from here.		examine	object	Water Pump
Pause and smell the burning.		examine	object	Red Flowers
Store things and stuff here.		examine	object	STASH (easy)
A conveniently located hole.		examine	object	Inconspicuous hole (easy)
Where the sweetgrubs live.		examine	object	Sweetgrub Mound
All the sweetgrubs are gone.		examine	object	Sweetgrub Mound
A native jungle tree.		examine	object	Jungle tree
Its leaves are made of burning.		examine	object	Jungle tree
Precisely one tenth of a tree.		examine	object	Jungle tree
I'd best pick another if I dont want my axe to burn up.		examine	object	Jungle tree
'Paul Bunion was here.'		examine	object	Jungle tree
If I poke it, I will get burned.		examine	object	Jungle tree
What's left after the loggers have been.		examine	object	Jungle tree
Where the bitternut grows.		examine	object	Bitternut Tree
A gnarled jungle tree, good for its bark.		examine	object	Scrapey Tree
What's left of a tree.		examine	object	Scrapey Tree
It has large broad leaves.		examine	object	Jungle Plant
A waiting room table.		examine	object	Table
Hmm... I do feel like a cuppa.		examine	object	Kettle
Leads outside.		examine	object	Waiting Room Door
I'm sure my belongings will be safe here...		examine	object	Deposit Box
This shows that this hopper is for Bitternuts.		examine	object	Bitternut Sign
This shows that this hopper is for Sweetgrubs.		examine	object	Sweetgrub Sign
This shows that this hopper is for Scrapey Tree Bark.		examine	object	Scrapey Bark Sign
This shows that this hopper is for Red Water.		examine	object	Red Water Sign
This shows that this hopper is for Blue Water.		examine	object	Blue Water Sign
This shows that this hopper is for Water.		examine	object	Water Sign
This shows the number of the boiler.		examine	object	Sign
Ooh, looks like Jimmy has some interesting stuff.		examine	object	Stall
I'll be able to leave through this if I need to.		examine	object	Portal
The flag of the Gilded Smile, Fancy Dan's ship.		examine	object	Pirate Flag
The flag of the Cutthroat, San Fan's ship.		examine	object	Pirate Flag
Useful for storage.		examine	object	Barrel
A very slippery piece of wood.		examine	object	Stepping log
A stone that can be stepped on.		examine	object	Stepping Stone
Conveniently located rocks.		examine	object	Inconspicuous rocks (easy)
A conveniently located crate.		examine	object	Inconspicuous crate (easy)
Bars caging off an area.		examine	object	Bars
Stairs leading down.		examine	object	Stairs
A Bush with monkey nuts growing on it.		examine	object	Bush
A way out.		examine	object	Exit
A vine.		examine	object	Vine
It's a long, hot rock.		examine	object	Rock
It's a rock with a dead snake on.		examine	object	Rock
It's a rock with a dead, burnt snake on.		examine	object	Rock
It's a rock with a cooked snake on. Smells good...		examine	object	Rock
I can get out this way.		examine	object	Exit
Entrance to the monkey agility arena.		examine	object	Signpost
A ghostly barrier.		examine	object	Energy Barrier
These stairs were carved out of the rock of the cavern.		examine	object	Stairs
I wonder what's under it.		examine	object	Trapdoor
I wonder what's down there.		examine	object	Trapdoor
I can't see a rock!		examine	object	Rock
A passageway leading up.		examine	object	Passageway
A passageway leading down.		examine	object	Passageway
There's a tunnel down there with a minecart to ride.		examine	object	Trapdoor
A table bearing a curious device.		examine	object	Table
A table bearing Mizgog's beads.		examine	object	Table
Thick cloud.		examine	object	Cloud bank
Looks a little dangerous!		examine	object	Lightning
Whatever it is, it's not living.		examine	object	Lifeless Matter
What an absolute mess!		examine	object	Fairy workbench
Broken glass everywhere!		examine	object	Potion shelves
They've all been smashed!		examine	object	Potion shelves
A shelf of broken potion vials.		examine	object	Potion shelf
Smashed potion vials and bits of glass.		examine	object	Potion shelf
Fairy Nuff passed Healing 101!		examine	object	Healing certificate
She looks fairy, fairy injured.		examine	object	Hurt fairy
She seems almost lifeless.		examine	object	Injured fairy
She's 'armless.		examine	object	Wounded fairy
She looks a bit pale.		examine	object	Hurt fairy
An empty stretcher.		examine	object	Stretcher
A medical box.		examine	object	First aid box
Whoever made this had no idea how small fairies really are.		examine	object	Crutch
A discarded crutch for fairy giants.		examine	object	Crutch
You guessed it, this crutch is discarded too.		examine	object	Crutch
An emergency medical table.		examine	object	Medical table
A large tactical map table.		examine	object	Map table
A stool. Fantastic for sitting on.		examine	object	Stool
A tactical wall map.		examine	object	Wall map
A crate of fairy wands. They are too small for you to wield.		examine	object	Crate of wands
A crate for storing and transporting bows.		examine	object	Crate
A tactical map board.		examine	object	Tactical map frame
A stalagmite rising from the floor.		examine	object	Stalagmite
I must remember stalagmites come from the floor and stalagtites from the roof.		examine	object	Stalagmite
A large stalagmite.		examine	object	Stalagmite
Interconnected stalagmites.		examine	object	Stalagmite
An ancient pine tree.		examine	object	Tree
Stumpy or maybe just short.		examine	object	Tree Stump
A small leafy shrub.		examine	object	Plant
Rock, but obviously not roll.		examine	object	Large rock
I guess it's not a rolling stone.		examine	object	Large rock
A huge, natural shower.		examine	object	Waterfall
For ill people.		examine	object	Stretcher
What does that say?		examine	object	Rune temple sign
Broken shelves of colourful potion gourds!		examine	object	Potion shelves
A broken shelf of colourful potion gourds!		examine	object	Potion shelf
It's the ladder up.		examine	object	Ladder
Just another crack in the wall.		examine	object	Crevice
It's quite tight.		examine	object	Tight-gap
Very hot.		examine	object	Furnace
A whetstone for sharpening.		examine	object	Whetstone
Bellows. Great for blowing!		examine	object	Bellows
It's a lathe... What did you expect?		examine	object	Lathe
Scraps of wood. How messy.		examine	object	Junk
It's a shame this coal hasn't been under a lot of pressure. People would pick it up pretty quickly if that were the case...		examine	object	Coal
Sounds like there's liquid inside.		examine	object	Container
I won't be leaving that way then.		examine	object	Gate
Flag, pole... Yep, it's a flagpole.		examine	object	Flagpole
This must be climbed over.		examine	object	Obstacle net
Funny looking holes that don't look too inviting.		examine	object	Strange floor
Ornate railing.		examine	object	Fence
Wooden fencing.		examine	object	Fence
A well constructed castle wall.		examine	object	Castle wall
A rather strategically placed hole, which appears to be in the ground.		examine	object	Hole
A well weathered wall.		examine	object	Weathered wall
A tunnel leading under the wall.		examine	object	Underwall tunnel
An underwall tunnel.		examine	object	Underwall tunnel
This wall has holes in it; looks damaged, but also suspicious.		examine	object	Damaged wall
A wall jutting out into the path.		examine	object	Jutting wall
A chain rope - looks pretty painful if you slip.		examine	object	Spikey chain
A few rocks short of a wall - very crevice like.		examine	object	Crevice
