english	translation	category	sub_category	source
Collector Converter	Conversor do Coletor	name	object	Collector Converter
Speartrap	Armadilha de lanças	name	object	Speartrap
Clay forge	Forja de argila	name	object	Clay forge
Woodcutting stump	Toco de Corte de Lenha	name	object	Woodcutting stump
Large Geyser	Grande gêiser	name	object	Large Geyser
Small Geyser	Pequeno gêiser	name	object	Small Geyser
Bank Table	Mesa do banco	name	object	Bank Table
Axe case	Caixote de machado	name	object	Axe case
Swords	Espadas	name	object	Swords
Chopping table	Mesa de cortar	name	object	Chopping table
Ore crate	Caixote de minério	name	object	Ore crate
Ore table	Mesa de minério	name	object	Ore table
Ore stones	Pedras de minério	name	object	Ore stones
Shield display	Exibição de escudos	name	object	Shield display
Armour display	Exibição de armadura	name	object	Armour display
Arch	Arco	name	object	Arch
Broken rope bridge	Ponte de cordas quebrada	name	object	Broken rope bridge
Exit cavern	Saída da caverna	name	object	Exit cavern
Stone ladder	Escada de pedra	name	object	Stone ladder
Cave opening	Boca da caverna	name	object	Cave opening
Ice Troll King	Rei Troll do Gelo	name	object	Ice Troll King
Fremennik boat	Barco Fremennik	name	object	Fremennik boat
Soul Devourer	Devorador das Almas	name	object	Soul Devourer
Tower door	Porta da torre	name	object	Tower door
Water pipes	Canos de água	name	object	Water pipes
Pressure machine	Máquina de pressão	name	object	Pressure machine
Huge vat	Barril enorme	name	object	Huge vat
Pipe machine	Máquina de canos	name	object	Pipe machine
Symbol of life	Símbolo da vida	name	object	Symbol of life
Tube	Tubo	name	object	Tube
Magic well	Fonte mágica	name	object	Magic well
Operation table	Mesa de operações	name	object	Operation table
Operation chair	Cadeira de operações	name	object	Operation chair
Magic table	Mesa de magia	name	object	Magic table
Spinning pipe	Cano giratório	name	object	Spinning pipe
Specimen	Amostra	name	object	Specimen
Shackle table	Mesa com algemas	name	object	Shackle table
Retorts	Retortas	name	object	Retorts
Experiment table	Mesa de experimentos	name	object	Experiment table
Experiment cabinet	Gabinete de experimentos	name	object	Experiment cabinet
Peephole	Olho mágico	name	object	Peephole
Collapsed wall	Parede derrubada	name	object	Collapsed wall
Candle stand	Candelabro	name	object	Candle stand
Broken cannon	Canhão quebrado	name	object	Broken cannon
Granary wall	Parede do armazém	name	object	Granary wall
Granary roof	Telhado do armazém	name	object	Granary roof
Chest of Champions	Arca dos Campeões	name	object	Chest of Champions
Marv (sick)	Marv (doente)	name	object	Marv (sick)
Marv (very sick)	Marv (muito doente)	name	object	Marv (very sick)
Marv (ghastly!)	Marv (aparição!)	name	object	Marv (ghastly!)
Marv (Well)	Marv (Curado)	name	object	Marv (Well)
Hank (sick)	Hank (doente)	name	object	Hank (sick)
Hank (very sick)	Hank (muito doente)	name	object	Hank (very sick)
Hank (ghastly!)	Hank (aparição!)	name	object	Hank (ghastly!)
Hank (Well)	Hank (Curado)	name	object	Hank (Well)
Wilf (sick)	Wilf (doente)	name	object	Wilf (sick)
Wilf (very sick)	Wilf (muito doente)	name	object	Wilf (very sick)
Wilf (ghastly!)	Wilf (aparição!)	name	object	Wilf (ghastly!)
Wilf (Well)	Wilf (Curado)	name	object	Wilf (Well)
Sarah (sick!)	Sarah (doente!)	name	object	Sarah (sick!)
Sarah (very sick!)	Sarah (muito doente!)	name	object	Sarah (very sick!)
Sarah (ghastly!)	Sarah (aparição!)	name	object	Sarah (ghastly!)
Sarah (Well)	Sarah (Curada)	name	object	Sarah (Well)
Rachel (sick)	Rachel (doente)	name	object	Rachel (sick)
Rachel (very sick)	Rachel (muito doente)	name	object	Rachel (very sick)
Rachel (ghastly!)	Rachel (aparição!)	name	object	Rachel (ghastly!)
Rachel (Well)	Rachel (Curada)	name	object	Rachel (Well)
Empty clothes	Roupas vazias	name	object	Empty clothes
Large stalagmite	Estalagmite grande	name	object	Large stalagmite
Connected stalagmites	Estalagmites conectadas	name	object	Connected stalagmites
Molanisk	Molanisco	name	object	Molanisk
Lamppost	Poste de luz	name	object	Lamppost
Pylon	Torre	name	object	Pylon
Dial	Disco	name	object	Dial
Levers	Alavancas	name	object	Levers
Console	Console	name	object	Console
Blocked tunnel	Túnel bloqueado	name	object	Blocked tunnel
Open gate	Portão aberto	name	object	Open gate
Ladder top	Topo da escada	name	object	Ladder top
Carving	Entalhe	name	object	Carving
Kitchen table	Mesa de cozinha	name	object	Kitchen table
Chimney pipe	Cano da Chaminé	name	object	Chimney pipe
Wire machine	Máquina de tear	name	object	Wire machine
Wire	Fio	name	object	Wire
Moths	Mariposas	name	object	Moths
Zapper	Mata-chefes	name	object	Zapper
Empty lamp	Lâmpada vazia	name	object	Empty lamp
Lamp stall	Barraca de Lâmpadas	name	object	Lamp stall
Lamp still	Lâmpada para destilação	name	object	Lamp still
Armour stall	Barraca de armadura	name	object	Armour stall
Toy range	Coleção de brinquedo	name	object	Toy range
Toy sink	Pia de brinquedo	name	object	Toy sink
Toy table	Mesa de brinquedo	name	object	Toy table
Play blocks	Blocos de brinquedo	name	object	Play blocks
Crib	Berço	name	object	Crib
Chalk patterns	Marcações de giz	name	object	Chalk patterns
Shape puzzle	Quebra-cabeça	name	object	Shape puzzle
Flowering fern	Samambaia em flor	name	object	Flowering fern
Bone rack	Pente de ossos	name	object	Bone rack
Bank safe	Cofre de banco	name	object	Bank safe
Thingymajig	Thingymajig	name	object	Thingymajig
Oojimaflip	Oojimaflip	name	object	Oojimaflip
Magic ball	Bola mágica	name	object	Magic ball
Beetle	Besouro	name	object	Beetle
Frog	Rã	name	object	Frog
Fungus seat	Assento de fungo	name	object	Fungus seat
Moth	Mariposa	name	object	Moth
Fungus doormat	Capacho de fungo	name	object	Fungus doormat
Bone door	Porta de osso	name	object	Bone door
Frog spit	Cuspe de rã	name	object	Frog spit
Broken lamp	Lâmpada quebrada	name	object	Broken lamp
Metal	Metal	name	object	Metal
Open statue	Estátua aberta	name	object	Open statue
Camp fire	Fogueira	name	object	Camp fire
Soul boat	Barco da alma	name	object	Soul boat
Iron Winch	Manivela de ferro	name	object	Iron Winch
Flames	Chamas	name	object	Flames
Uncooking pot	Panela para descozinhar	name	object	Uncooking pot
Device	Dispositivo	name	object	Device
Picture wall	Parede de figuras	name	object	Picture wall
Camping gear	Equipamento de camping	name	object	Camping gear
Camping fire	Fogueira	name	object	Camping fire
Sleeping bag	Saco de dormir	name	object	Sleeping bag
Walkway	Passagem	name	object	Walkway
Wilderness Ditch	Vala da Terra Selvagem	name	object	Wilderness Ditch
Artefact	Artefato	name	object	Artefact
Specimen table	Mesa de amostras	name	object	Specimen table
Crowd of dwarves	Multidão de anões	name	object	Crowd of dwarves
Council members	Membros do conselho	name	object	Council members
Cave gobins	Duendes da caverna	name	object	Cave gobins
Sample table	Mesa de amostras	name	object	Sample table
Buried artefact	Artefato enterrado	name	object	Buried artefact
Pile of rubble	Pilha de cascalho	name	object	Pile of rubble
Kalphite queen legs	Pernas da rainha Kalphita	name	object	Kalphite queen legs
Cadava bush	Arbusto de defunticaba	name	object	Cadava bush
Newspapers	Jornais	name	object	Newspapers
Branch	Galho	name	object	Branch
Long branched tree	Árvore de galho longo	name	object	Long branched tree
A wooden log	Uma tora de madeira	name	object	A wooden log
Stepping stones	Caminho de pedras	name	object	Stepping stones
Oozing barrier	Barreira de lodo	name	object	Oozing barrier
Telekinetic Teleport	Teleporte telecinético	name	object	Telekinetic Teleport
Enchanters Teleport	Teleporte dos encantadores	name	object	Enchanters Teleport
Alchemists Teleport	Teleporte dos alquimistas	name	object	Alchemists Teleport
Graveyard Teleport	Teleporte para o cemitério	name	object	Graveyard Teleport
Exit Teleport	Teleporte para a saída	name	object	Exit Teleport
Food Barrel	Barril de comida	name	object	Food Barrel
Cube Pile	Pilha de cubos	name	object	Cube Pile
Cylinder Pile	Pilha de cilindros	name	object	Cylinder Pile
Icosahedron Pile	Pilha de icosaedros	name	object	Icosahedron Pile
Pentamid Pile	Pilha de pentâmeros	name	object	Pentamid Pile
Stinking tendrils	Gavinhas nojentas	name	object	Stinking tendrils
Dripping tendrils	Gavinhas grudentas	name	object	Dripping tendrils
Tendrils	Gavinhas	name	object	Tendrils
Goo covered vine	Vinha coberta por algo pegajoso	name	object	Goo covered vine
Dripping vine	Vinha encharcada	name	object	Dripping vine
Box of Health	Caixa de Saúde	name	object	Box of Health
Portal of Death	Portal da Morte	name	object	Portal of Death
Cradle of Life	Berço da vida	name	object	Cradle of Life
Bone Chain	Corrente de ossos	name	object	Bone Chain
Boney ladder	Escada de ossos	name	object	Boney ladder
Magical Animator	Animador Mágico	name	object	Magical Animator
Stone signpost	Placa de pedra	name	object	Stone signpost
Treadmill	Esteira	name	object	Treadmill
Spinning pole	Mastro	name	object	Spinning pole
Castle door	Porta do castelo	name	object	Castle door
Suit of Armour	Conjunto de armadura	name	object	Suit of Armour
Notice board	Quadro de avisos	name	object	Notice board
Standing stone	Megálito	name	object	Standing stone
Heater	Aquecedor	name	object	Heater
Work bench	Bancada de trabalho	name	object	Work bench
Information booth	Cabine de informações	name	object	Information booth
Canal barge	Barca do canal	name	object	Canal barge
Canal wall	Muralha do canal	name	object	Canal wall
Tar buckets	Baldes de piche	name	object	Tar buckets
Short planks	Tábuas curtas	name	object	Short planks
Long planks	Tábuas longas	name	object	Long planks
Storage crate	Caixote de armazenagem	name	object	Storage crate
Dig Site specimen rocks	Amostras de rochas do Sítio de Escavação	name	object	Dig Site specimen rocks
Button	Botão	name	object	Button
Broken experiment tube	Tubo de ensaio quebrado	name	object	Broken experiment tube
Experiment tube	Tubo de ensaio	name	object	Experiment tube
Stacked Boxes	Caixas empilhadas	name	object	Stacked Boxes
Drain Pipe	Tubo de drenagem	name	object	Drain Pipe
Gramophone	Gramofone	name	object	Gramophone
Music Stand	Suporte para partituras	name	object	Music Stand
Earth Mound	Monte de terra	name	object	Earth Mound
Bean Mound	Monte de feijões	name	object	Bean Mound
Beanstalk	Pé de feijão	name	object	Beanstalk
Beanstump	Toco de pé de feijão	name	object	Beanstump
Beard	Barba	name	object	Beard
Rupert	Rupert	name	object	Rupert
Pendant	Pingente	name	object	Pendant
Nails	Pregos	name	object	Nails
Grate	Estrado	name	object	Grate
Lock	Fechadura	name	object	Lock
Witch's charm	Talismã de bruxa	name	object	Witch's charm
Grimgnash	Grimgnash	name	object	Grimgnash
Feathers	Penas	name	object	Feathers
Cheese	Queijo	name	object	Cheese
Coins	Moedas	name	object	Coins
Witch Glyph	Glifo da bruxa	name	object	Witch Glyph
Information Scroll	Pergaminho de informação	name	object	Information Scroll
Kebab	Kebab	name	object	Kebab
Fire rift	Fenda do fogo	name	object	Fire rift
Earth rift	Fenda da terra	name	object	Earth rift
Body rift	Fenda corporal	name	object	Body rift
Cosmic rift	Fenda cósmica	name	object	Cosmic rift
Nature rift	Fenda da natureza	name	object	Nature rift
Chaos rift	Fenda do caos	name	object	Chaos rift
Crop circle	Círculo de plantação	name	object	Crop circle
Centre of crop circle	Centro do círculo de plantação	name	object	Centre of crop circle
Magic wheat	Trigo mágico	name	object	Magic wheat
Magical wheat	Trigo mágico	name	object	Magical wheat
Growing wheat	Trigo crescido	name	object	Growing wheat
Wilting wheat	Trigo murcho	name	object	Wilting wheat
Law rift	Fenda da lei	name	object	Law rift
Death rift	Fenda mortal	name	object	Death rift
Hull	Casco do navio	name	object	Hull
Jenkins	Jenkins	name	object	Jenkins
White tree	Árvore branca	name	object	White tree
Dead calquat	Calquat morto	name	object	Dead calquat
Diseased calquat	Calquat doente	name	object	Diseased calquat
A burnt tree	Árvore queimada	name	object	A burnt tree
A tropical tree	Uma árvore tropical	name	object	A tropical tree
Dragon statue	Estátua do dragão	name	object	Dragon statue
Circle	Círculo	name	object	Circle
Beacon.	Farol.	name	object	Beacon.
Dragon corpse	Cadáver do dragão	name	object	Dragon corpse
A shabby tent	Uma barraca surrada	name	object	A shabby tent
A flag	Uma bandeira	name	object	A flag
Aged log	Lenha envelhecida	name	object	Aged log
funeral pyre	Pira funerária	name	object	funeral pyre
Barbarian bed	Cama de bárbaro	name	object	Barbarian bed
Barbarian table	Mesa de bárbaro	name	object	Barbarian table
Barbarian chair	Cadeira de bárbaro	name	object	Barbarian chair
Mighty torrent	Torrente poderosa	name	object	Mighty torrent
Pyre site	Local da pira	name	object	Pyre site
Boat station	Estação de barco	name	object	Boat station
Carved log	Lenha entalhada	name	object	Carved log
Pyre boat	Barco funerário	name	object	Pyre boat
Mithril door	Porta de mithril	name	object	Mithril door
Barbarian anvil	Bigorna bárbara	name	object	Barbarian anvil
Apparatus	Dispositivo	name	object	Apparatus
Holding area	Área de contenção	name	object	Holding area
Water rift	Fenda da água	name	object	Water rift
Soul rift	Fenda da alma	name	object	Soul rift
Air rift	Fenda do ar	name	object	Air rift
Mind rift	Fenda mental	name	object	Mind rift
Blockage	Obstrução	name	object	Blockage
Orrery	Planetário	name	object	Orrery
Old bookshelf	Estante de livros antiga	name	object	Old bookshelf
Professor's table	Mesa do professor	name	object	Professor's table
Broken rock	Rocha quebrada	name	object	Broken rock
Chopped tendrils	Gavinhas cortadas	name	object	Chopped tendrils
Goblin stove	Fogão de duende	name	object	Goblin stove
Spiderwebs	Teias de aranha	name	object	Spiderwebs
Potential fire	Fogo potencial	name	object	Potential fire
Stone arch	Arco de pedra	name	object	Stone arch
Boil	Quente	name	object	Boil
Novice Flag	Bandeira de Novato	name	object	Novice Flag
Intermediate Flag	Bandeira Intermediária	name	object	Intermediate Flag
Veteran Flag	Bandeira de Veterano	name	object	Veteran Flag
Novice flag	Bandeira de Novato	name	object	Novice flag
Bow and arrow	Arco e flecha	name	object	Bow and arrow
Sir Lucan	Sir Lucan	name	object	Sir Lucan
Sir Palomedes	Sir Palomedes	name	object	Sir Palomedes
Sir Lancelot	Sir Lancelot	name	object	Sir Lancelot
Sir Bedivere	Sir Bedivere	name	object	Sir Bedivere
Barrel of flour	Barril de farinha	name	object	Barrel of flour
