english	translation	category	sub_category	source
Arr!		dialogue	Monkey (monster)	Player
What do you mean?		dialogue	Monkey (monster)	Player
Hello there little monkey.		dialogue	Monkey Child	Player
Oh I'm not a stranger...		dialogue	Monkey Child	Player
Hello again little monkey.		dialogue	Monkey Child	Player
I'm not a stranger...!		dialogue	Monkey Child	Player
I'm a monkey's brother!		dialogue	Monkey Child	Player
I knew your sister's mother!		dialogue	Monkey Child	Player
I'm just a monkey lover!		dialogue	Monkey Child	Player
Well I'll be a monkey's uncle!		dialogue	Monkey Child	Player
I've been ... eating more bananas... just like you should be!		dialogue	Monkey Child	Player
Why are you bored?		dialogue	Monkey Child	Player
What kind of toy did Aunty say she'd give you?		dialogue	Monkey Child	Player
How many bananas did Aunty want?		dialogue	Monkey Child	Player
Yes, very mean ... do you want me to get the bananas for you?		dialogue	Monkey Child	Player
But only if you promise to let me borrow your toy...		dialogue	Monkey Child	Player
No, not yet. I'm still trying to get them.		dialogue	Monkey Child	Player
Yes, I have some here.		dialogue	Monkey Child	Player
Don't worry, I'll get some more.		dialogue	Monkey Child	Player
Yes, of course there are.		dialogue	Monkey Child	Player
Has Aunty given you the toy yet?		dialogue	Monkey Child	Player
Can I borrow it now then?		dialogue	Monkey Child	Player
Please?		dialogue	Monkey Child	Player
How are you today?		dialogue	Monkey Child	Player
I've lost that toy you gave me...		dialogue	Monkey Child	Player
It's good to see you've cheered up then.		dialogue	Monkey Child	Player
That's really sweet of her!		dialogue	Monkey Child	Player
Wow - can I borrow it?		dialogue	Monkey Child	Player
Ok, I promise!		dialogue	Monkey Child	Player
Actually, I don't really need it.		dialogue	Monkey Child	Player
Hi there, is something wrong?		dialogue	Monkey boy	Player
I happen to be proficient in many languages... anyway, what are you doing here in Varrock?		dialogue	Monkey boy	Player
What new stock's that then?		dialogue	Monkey boy	Player
Dragon?!		dialogue	Monkey boy	Player
Um... no... not really... I'll be right back...		dialogue	Monkey boy	Player
Oh no it's excellent!		dialogue	Monkey boy	Player
Don't you think this is all a bit cruel?		dialogue	Monkey minder	Player
Keeping so many monkeys locked up in that crowded pen. I bet they dream of being back in the jungle...		dialogue	Monkey minder	Player
Don't you ever dream?		dialogue	Monkey minder	Player
And look at you now ... all grown up having achieved your dreams! Would you deny me my dreams? Would you deny a monkey its dreams?		dialogue	Monkey minder	Player
I -		dialogue	Monkey minder	Player
I've just thought of a way to solve your little monkey problem...		dialogue	Monkey minder	Player
Well, you have too many monkeys, don't you?		dialogue	Monkey minder	Player
Well, you could give away your monkeys to people who would look after them. You could even start with me!		dialogue	Monkey minder	Player
Hello there.		dialogue	Monkey minder	Player
I haven't seen Monkey Minders here before...		dialogue	Monkey minder	Player
But why do we need Monkey Minders?		dialogue	Monkey minder	Player
Why have the monkeys been multiplying?		dialogue	Monkey minder	Player
What are you going to do about the monkeys?		dialogue	Monkey minder	Player
Is that very likely?		dialogue	Monkey minder	Player
Ook!		dialogue	Monkey minder	Player
Ok!		dialogue	Monkey minder	Player
Err ... Ook?		dialogue	Monkey minder	Player
Ook Ook!		dialogue	Monkey minder	Player
I ... er ... I don't know! One minute I was asleep, and the next minute I was here surrounded by monkeys!		dialogue	Monkey minder	Player
Thank you.		dialogue	Monkey minder	Player
What's the problem?	Qual é o problema?	dialogue	Morgan	Player
Okay, I'm up for an adventure.	Ok, estou disposto à uma aventura.	dialogue	Morgan	Player
I'll look him up then.	Eu vou procurar por ele então.	dialogue	Morgan	Player
No, vampyres are scary!	Não, vampiros são assustadores!	dialogue	Morgan	Player
I have slain the foul creature!	Eu exterminei o vampiro!	dialogue	Morgan	Player
Oh, hey! The door was open...		dialogue	Morgiana	Player
That armour looks mighty fancy!		dialogue	Morgiana	Player
Oh? Are you from a family of famous knights?		dialogue	Morgiana	Player
What's wrong?		dialogue	Morgiana	Player
Retirement? Then why still wear the armour? Especially with how hot it is here.		dialogue	Morgiana	Player
I see.		dialogue	Morgiana	Player
How's the tea here?		dialogue	Morgiana	Player
Oh? How's it made?		dialogue	Morgiana	Player
Alright then. Keep your secrets.		dialogue	Morgiana	Player
I'd best be off.		dialogue	Morgiana	Player
Hello Mori.		dialogue	Mori	Player
It's not a problem. What brings you here?		dialogue	Mori	Player
I'll leave you in peace then.		dialogue	Mori	Player
Oh yes. Got it all done with no problems at all.		dialogue	Mori	Player
Hello. What are you up to?		dialogue	Morten Holdstrom	Player
Eughr! What are you going to do with it?		dialogue	Morten Holdstrom	Player
Fermented? You eat rotten fish?		dialogue	Morten Holdstrom	Player
You guess correctly.		dialogue	Morten Holdstrom	Player
Yes that's me.		dialogue	Morvran	Player
Why do I feel like you're being sarcastic?		dialogue	Morvran	Player
Well you're no hero either. You blindly served Lord Iorwerth right to the very end. You're lucky the other elves pardoned you.		dialogue	Morvran	Player
We always have a choice.		dialogue	Morvran	Player
I did.		dialogue	Morvran	Player
You can make excuses, but Iestin served Lord Iorwerth and he switched sides.		dialogue	Morvran	Player
Hmm.		dialogue	Morvran	Player
Yes please.		dialogue	Mountain Guide	Player
No thanks.		dialogue	Mountain Guide	Player
Over the mountains?		dialogue	Mountain Guide	Player
Do you charge anything for the journey?		dialogue	Mountain Guide	Player
Hello.		dialogue	Mourner	Player
Nothing.		dialogue	Mourner	Player
You don't have to.		dialogue	Mourner	Player
So what's a mourner?		dialogue	Mourner	Player
I haven't got the plague though...		dialogue	Mourner	Player
I'm looking for a woman named Elena.		dialogue	Mourner	Player
But I think a kidnap victim is in here.		dialogue	Mourner	Player
I want to check anyway.		dialogue	Mourner	Player
How do I get clearance?		dialogue	Mourner	Player
I fear not a mere plague.		dialogue	Mourner	Player
Thanks for the warning.		dialogue	Mourner	Player
I have a warrant from Bravek to enter here.		dialogue	Mourner	Player
Hello there.		dialogue	Mourner	Player
No, I just wondered why you're wearing that outfit... Is it fancy dress?		dialogue	Mourner	Player
Protection from what?		dialogue	Mourner	Player
Who are you?		dialogue	Mourner	Player
Very noble of you.		dialogue	Mourner	Player
Nothing, just being polite.		dialogue	Mourner	Player
Yes, I'm fine thanks.		dialogue	Mourner	Player
What are the symptoms?		dialogue	Mourner	Player
I used to have nightmares when I was younger.		dialogue	Mourner	Player
Yuck!		dialogue	Mourner	Player
No, I feel fine.		dialogue	Mourner	Player
Can you cure it then?		dialogue	Mourner	Player
Treated?		dialogue	Mourner	Player
No, but can you tell me where the plague came from?		dialogue	Mourner	Player
Nothing, we've just been chatting.		dialogue	Mourner	Player
Oh, you know about that then?		dialogue	Mourner	Player
Have you see his daughter recently?		dialogue	Mourner	Player
What do you mean?		dialogue	Mourner	Player
Oh that...		dialogue	Mourner	Player
Oh no, I love gardening! It's my favorite pastime.		dialogue	Mourner	Player
What are you doing?		dialogue	Mourner	Player
Why?		dialogue	Mourner	Player
What brought the plague to Ardougne?		dialogue	Mourner	Player
Does he know how bad the situation is now?		dialogue	Mourner	Player
Isn't that treason?		dialogue	Mourner	Player
What are the symptoms of the plague?		dialogue	Mourner	Player
Sounds nasty.		dialogue	Mourner	Player
I think I've heard enough.		dialogue	Mourner	Player
Okay then, see you around.		dialogue	Mourner	Player
Hello there.		dialogue	Mourner (Plague City)	Player
No, I just wondered why you're wearing that outfit... Is it fancy dress?		dialogue	Mourner (Plague City)	Player
Protection from what?		dialogue	Mourner (Plague City)	Player
Hello.		dialogue	Mourner (Plague City)	Player
Who are you?		dialogue	Mourner (Plague City)	Player
Very noble of you.		dialogue	Mourner (Plague City)	Player
Nothing, just being polite.		dialogue	Mourner (Plague City)	Player
Yes, I'm fine thanks.		dialogue	Mourner (Plague City)	Player
What are the symptoms?		dialogue	Mourner (Plague City)	Player
I used to have nightmares when I was younger.		dialogue	Mourner (Plague City)	Player
Yuck!		dialogue	Mourner (Plague City)	Player
No, I feel fine.		dialogue	Mourner (Plague City)	Player
Can you cure it then?		dialogue	Mourner (Plague City)	Player
Treated?		dialogue	Mourner (Plague City)	Player
No, but can you tell me where the plague came from?		dialogue	Mourner (Plague City)	Player
Nothing, we've just been chatting.		dialogue	Mourner (Plague City)	Player
Oh, you know about that then?		dialogue	Mourner (Plague City)	Player
Have you see his daughter recently?		dialogue	Mourner (Plague City)	Player
What do you mean?		dialogue	Mourner (Plague City)	Player
Oh that...		dialogue	Mourner (Plague City)	Player
Oh no, I love gardening! It's my favorite pastime.		dialogue	Mourner (Plague City)	Player
What are you doing?		dialogue	Mourner (Plague City)	Player
Why?		dialogue	Mourner (Plague City)	Player
What brought the plague to Ardougne?		dialogue	Mourner (Plague City)	Player
Does he know how bad the situation is now?		dialogue	Mourner (Plague City)	Player
Isn't that treason?		dialogue	Mourner (Plague City)	Player
What are the symptoms of the plague?		dialogue	Mourner (Plague City)	Player
Sounds nasty.		dialogue	Mourner (Plague City)	Player
I think I've heard enough.		dialogue	Mourner (Plague City)	Player
Okay then, see you around.		dialogue	Mourner (Plague City)	Player
So what's a mourner?		dialogue	Mourner (Plague City)	Player
I haven't got the plague though...		dialogue	Mourner (Plague City)	Player
I'm looking for a woman named Elena.		dialogue	Mourner (Plague City)	Player
Okay, I won't bother you.		dialogue	Movario	Player
What are you looking for?		dialogue	Movario	Player
Hey, I'm one of you guys! See this pendant?		dialogue	Movario	Player
No one sent me, I'm just nosy.		dialogue	Movario	Player
Lucien sent me.		dialogue	Movario	Player
I'm sure you're a much better bodyguard than me, but perhaps I can help in some non-bodyguarding way?		dialogue	Movario	Player
So, what are we looking for?		dialogue	Movario	Player
Okay, I'll be on my way.		dialogue	Movario	Player
Uh huh...		dialogue	Moxi	Player
If you say so...		dialogue	Moxi	Player
I'm listening, honest.		dialogue	Moxi	Player
That's very interesting...		dialogue	Moxi	Player
What is this place?		dialogue	Mubariz	Player
Where did this Arena come from?		dialogue	Mubariz	Player
What would the Emir want to do with a bunch of fight pits?		dialogue	Mubariz	Player
How do I get a fight?		dialogue	Mubariz	Player
I challenge you!		dialogue	Mubariz	Player
What kind of fights are happening today?		dialogue	Mubariz	Player
Can I see your shop?		dialogue	Mubariz	Player
I'll be off.		dialogue	Mubariz	Player
Who's the cutest little nightmare-spawn in all of Gielinor?		dialogue	Muphin	Player
Is it you?!		dialogue	Muphin	Player
Yes, it's you my little Muphin!		dialogue	Muphin	Player
Can you teach me how to do that thing where you teleport around really quickly?		dialogue	Muphin	Player
You'd be surprised.		dialogue	Muphin	Player
You know... if you were bite-sized, I reckon you'd be quite nutritious.		dialogue	Muphin	Player
What do you do here?		dialogue	Murcaily	Player
Is there anything interesting to do around here?		dialogue	Murcaily	Player
Do I get anything for doing this?		dialogue	Murcaily	Player
Trading sticks?		dialogue	Murcaily	Player
Who do I get trading sticks from?		dialogue	Murcaily	Player
Where can I get a machete from?		dialogue	Murcaily	Player
Where is this jungle?		dialogue	Murcaily	Player
What do you mean by that?		dialogue	Murcaily	Player
Where is the fence that needs to be repaired?		dialogue	Murcaily	Player
Ok, thanks.		dialogue	Murcaily	Player
I've been doing some work around the village.		dialogue	Murcaily	Player
Nah thanks, I'll give it a miss at the moment I think.		dialogue	Murcaily	Player
Hello.		dialogue	Murfet	Player
What's in this cave?		dialogue	Murfet	Player
I was just passing through.		dialogue	Murfet	Player
What's a pirate doing here?		dialogue	Murky Matt (runes)	Player
But... I'm not a pirate?		dialogue	Murky Matt (runes)	Player
I think that's probably you.		dialogue	Murky Matt (runes)	Player
Don't you just want to sell it in a shop or trade it to someone specific?		dialogue	Murky Matt (runes)	Player
You pirates are nothing but trouble! Why, once I travelled to Lunar Isle with a bunch of your type, and spent days sailing around in circles!		dialogue	Murky Matt (runes)	Player
Hmmm. Not so sure I remember him.		dialogue	Murky Matt (runes)	Player
Yes! That was me!		dialogue	Murky Matt (runes)	Player
Tell me about the prices of runes.		dialogue	Murky Matt (runes)	Player
Combine the charges on my teleport jewellery, please.		dialogue	Murky Matt (runes)	Player
